Type,Name,URL,CRC,Size
DIRECTORY,Games,,,
DIRECTORY,Sega Mega-CD & Sega CD - Homebrew - Games,,,
FILE,Sega Mega-CD & Sega CD - Homebrew - Games (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/Homebrew/Games/Sega Mega-CD & Sega CD - Homebrew - Games/Sega Mega-CD & Sega CD - Homebrew - Games (TOSEC-v2022-06-08_CM).dat,3839212290,1027
DIRECTORY,CD,,,
DIRECTORY,Bonus Discs,,,
DIRECTORY,[IMG],,,
DIRECTORY,Sega Mega-CD & Sega CD - CD - Bonus Discs - [IMG],,,
FILE,Sega Mega-CD & Sega CD - CD - Bonus Discs - [IMG] (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/CD/Bonus Discs/[IMG]/Sega Mega-CD & Sega CD - CD - Bonus Discs - [IMG]/Sega Mega-CD & Sega CD - CD - Bonus Discs - [IMG] (TOSEC-v2014-07-01_CM).dat,2771375120,4386
DIRECTORY,[ISO],,,
DIRECTORY,Sega Mega-CD & Sega CD - CD - Bonus Discs - [ISO],,,
FILE,Sega Mega-CD & Sega CD - CD - Bonus Discs - [ISO] (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/CD/Bonus Discs/[ISO]/Sega Mega-CD & Sega CD - CD - Bonus Discs - [ISO]/Sega Mega-CD & Sega CD - CD - Bonus Discs - [ISO] (TOSEC-v2014-07-01_CM).dat,1457476455,8055
DIRECTORY,Educational,,,
DIRECTORY,[IMG],,,
DIRECTORY,Sega Mega-CD & Sega CD - CD - Educational - [IMG],,,
FILE,Sega Mega-CD & Sega CD - CD - Educational - [IMG] (TOSEC-v2013-04-10_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/CD/Educational/[IMG]/Sega Mega-CD & Sega CD - CD - Educational - [IMG]/Sega Mega-CD & Sega CD - CD - Educational - [IMG] (TOSEC-v2013-04-10_CM).dat,1718700735,3307
DIRECTORY,[ISO],,,
DIRECTORY,Sega Mega-CD & Sega CD - CD - Educational - [ISO],,,
FILE,Sega Mega-CD & Sega CD - CD - Educational - [ISO] (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/CD/Educational/[ISO]/Sega Mega-CD & Sega CD - CD - Educational - [ISO]/Sega Mega-CD & Sega CD - CD - Educational - [ISO] (TOSEC-v2014-07-01_CM).dat,134226409,3380
DIRECTORY,Samplers,,,
DIRECTORY,[IMG],,,
DIRECTORY,Sega Mega-CD & Sega CD - CD - Samplers - [IMG],,,
FILE,Sega Mega-CD & Sega CD - CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/CD/Samplers/[IMG]/Sega Mega-CD & Sega CD - CD - Samplers - [IMG]/Sega Mega-CD & Sega CD - CD - Samplers - [IMG] (TOSEC-v2012-09-08_CM).dat,3839165737,23894
DIRECTORY,[ISO],,,
DIRECTORY,Sega Mega-CD & Sega CD - CD - Samplers - [ISO],,,
FILE,Sega Mega-CD & Sega CD - CD - Samplers - [ISO] (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/CD/Samplers/[ISO]/Sega Mega-CD & Sega CD - CD - Samplers - [ISO]/Sega Mega-CD & Sega CD - CD - Samplers - [ISO] (TOSEC-v2014-07-01_CM).dat,840830827,82296
DIRECTORY,Applications,,,
DIRECTORY,Sega Mega-CD & Sega CD - CD - Applications,,,
FILE,Sega Mega-CD & Sega CD - CD - Applications (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/CD/Applications/Sega Mega-CD & Sega CD - CD - Applications/Sega Mega-CD & Sega CD - CD - Applications (TOSEC-v2014-07-01_CM).dat,2959191574,1471
DIRECTORY,Games,,,
DIRECTORY,[IMG],,,
DIRECTORY,Sega Mega-CD & Sega CD - CD - Games - [IMG],,,
FILE,Sega Mega-CD & Sega CD - CD - Games - [IMG] (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/CD/Games/[IMG]/Sega Mega-CD & Sega CD - CD - Games - [IMG]/Sega Mega-CD & Sega CD - CD - Games - [IMG] (TOSEC-v2014-07-01_CM).dat,1357295656,292372
DIRECTORY,[ISO],,,
DIRECTORY,Sega Mega-CD & Sega CD - CD - Games - [ISO],,,
FILE,Sega Mega-CD & Sega CD - CD - Games - [ISO] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/CD/Games/[ISO]/Sega Mega-CD & Sega CD - CD - Games - [ISO]/Sega Mega-CD & Sega CD - CD - Games - [ISO] (TOSEC-v2022-06-08_CM).dat,1423178241,1384053
DIRECTORY,Multimedia,,,
DIRECTORY,[IMG],,,
DIRECTORY,Sega Mega-CD & Sega CD - CD - Multimedia - [IMG],,,
FILE,Sega Mega-CD & Sega CD - CD - Multimedia - [IMG] (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/CD/Multimedia/[IMG]/Sega Mega-CD & Sega CD - CD - Multimedia - [IMG]/Sega Mega-CD & Sega CD - CD - Multimedia - [IMG] (TOSEC-v2014-07-01_CM).dat,3944152233,10533
DIRECTORY,[ISO],,,
DIRECTORY,Sega Mega-CD & Sega CD - CD - Multimedia - [ISO],,,
FILE,Sega Mega-CD & Sega CD - CD - Multimedia - [ISO] (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/CD/Multimedia/[ISO]/Sega Mega-CD & Sega CD - CD - Multimedia - [ISO]/Sega Mega-CD & Sega CD - CD - Multimedia - [ISO] (TOSEC-v2014-07-01_CM).dat,219849766,9421
DIRECTORY,Chihiro,,,
DIRECTORY,Games,,,
DIRECTORY,Sega Chihiro - Games,,,
FILE,Sega Chihiro - Games (TOSEC-v2022-06-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Chihiro/Games/Sega Chihiro - Games/Sega Chihiro - Games (TOSEC-v2022-06-23_CM).dat,2432950403,9157
DIRECTORY,NAOMI,,,
DIRECTORY,Applications,,,
DIRECTORY,Sega NAOMI - Applications,,,
FILE,Sega NAOMI - Applications (TOSEC-v2022-12-20_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/NAOMI/Applications/Sega NAOMI - Applications/Sega NAOMI - Applications (TOSEC-v2022-12-20_CM).dat,4269504158,2280
DIRECTORY,Games,,,
DIRECTORY,Sega NAOMI - Games,,,
FILE,Sega NAOMI - Games (TOSEC-v2022-12-20_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/NAOMI/Games/Sega NAOMI - Games/Sega NAOMI - Games (TOSEC-v2022-12-20_CM).dat,3871634462,39034
DIRECTORY,Konami,,,
DIRECTORY,System 573,,,
DIRECTORY,Games,,,
DIRECTORY,Konami System 573 - Games,,,
FILE,Konami System 573 - Games (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Konami/System 573/Games/Konami System 573 - Games/Konami System 573 - Games (TOSEC-v2012-07-22_CM).dat,597002224,1341
DIRECTORY,Bemani System 573 Analog,,,
DIRECTORY,Games,,,
DIRECTORY,Konami Bemani System 573 Analog - Games,,,
FILE,Konami Bemani System 573 Analog - Games (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Konami/Bemani System 573 Analog/Games/Konami Bemani System 573 Analog - Games/Konami Bemani System 573 Analog - Games (TOSEC-v2012-07-22_CM).dat,779128244,3425
DIRECTORY,Bemani System 573 Digital,,,
DIRECTORY,Games,,,
DIRECTORY,Konami Bemani System 573 Digital - Games,,,
FILE,Konami Bemani System 573 Digital - Games (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Konami/Bemani System 573 Digital/Games/Konami Bemani System 573 Digital - Games/Konami Bemani System 573 Digital - Games (TOSEC-v2012-07-22_CM).dat,1837591760,4439
DIRECTORY,Apple,,,
DIRECTORY,Macintosh,,,
DIRECTORY,CD,,,
DIRECTORY,Educational,,,
DIRECTORY,Apple Macintosh - CD - Educational,,,
FILE,Apple Macintosh - CD - Educational (TOSEC-v2012-07-06_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Apple/Macintosh/CD/Educational/Apple Macintosh - CD - Educational/Apple Macintosh - CD - Educational (TOSEC-v2012-07-06_CM).dat,1490997235,2861
DIRECTORY,Applications,,,
DIRECTORY,Apple Macintosh - CD - Applications,,,
FILE,Apple Macintosh - CD - Applications (TOSEC-v2012-07-06_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Apple/Macintosh/CD/Applications/Apple Macintosh - CD - Applications/Apple Macintosh - CD - Applications (TOSEC-v2012-07-06_CM).dat,4090257941,6557
DIRECTORY,Coverdiscs,,,
DIRECTORY,Apple Macintosh - CD - Coverdiscs,,,
FILE,Apple Macintosh - CD - Coverdiscs (TOSEC-v2012-07-06_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Apple/Macintosh/CD/Coverdiscs/Apple Macintosh - CD - Coverdiscs/Apple Macintosh - CD - Coverdiscs (TOSEC-v2012-07-06_CM).dat,3207646330,10543
DIRECTORY,Games,,,
DIRECTORY,Apple Macintosh - CD - Games,,,
FILE,Apple Macintosh - CD - Games (TOSEC-v2012-07-06_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Apple/Macintosh/CD/Games/Apple Macintosh - CD - Games/Apple Macintosh - CD - Games (TOSEC-v2012-07-06_CM).dat,559821541,4256
DIRECTORY,Multimedia,,,
DIRECTORY,Apple Macintosh - CD - Multimedia,,,
FILE,Apple Macintosh - CD - Multimedia (TOSEC-v2012-07-06_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Apple/Macintosh/CD/Multimedia/Apple Macintosh - CD - Multimedia/Apple Macintosh - CD - Multimedia (TOSEC-v2012-07-06_CM).dat,578218234,1049
DIRECTORY,VTech,,,
DIRECTORY,V.Flash Home Edutainment System,,,
DIRECTORY,Educational,,,
DIRECTORY,VTech V.Flash Home Edutainment System - Educational,,,
FILE,VTech V.Flash Home Edutainment System - Educational (TOSEC-v2017-10-03_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/VTech/V.Flash Home Edutainment System/Educational/VTech V.Flash Home Edutainment System - Educational/VTech V.Flash Home Edutainment System - Educational (TOSEC-v2017-10-03_CM).dat,1098509623,9004
DIRECTORY,Nintendo,,,
DIRECTORY,Super Famicom & Super Entertainment System,,,
DIRECTORY,Voicer-kun Audio CDs,,,
DIRECTORY,Nintendo Super Famicom & Super Entertainment System - Voicer-kun Audio CDs,,,
FILE,Nintendo Super Famicom & Super Entertainment System - Voicer-kun Audio CDs (TOSEC-v2022-06-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Nintendo/Super Famicom & Super Entertainment System/Voicer-kun Audio CDs/Nintendo Super Famicom & Super Entertainment System - Voicer-kun Audio CDs/Nintendo Super Famicom & Super Entertainment System - Voicer-kun Audio CDs (TOSEC-v2022-06-23_CM).dat,3605429088,144209
DIRECTORY,GameCube,,,
DIRECTORY,Samplers,,,
DIRECTORY,Nintendo GameCube - Samplers,,,
FILE,Nintendo GameCube - Samplers (TOSEC-v2022-12-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Nintendo/GameCube/Samplers/Nintendo GameCube - Samplers/Nintendo GameCube - Samplers (TOSEC-v2022-12-22_CM).dat,672202087,14757
DIRECTORY,Applications,,,
DIRECTORY,Nintendo GameCube - Applications,,,
FILE,Nintendo GameCube - Applications (TOSEC-v2022-08-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Nintendo/GameCube/Applications/Nintendo GameCube - Applications/Nintendo GameCube - Applications (TOSEC-v2022-08-25_CM).dat,750637243,13677
DIRECTORY,Games,,,
DIRECTORY,Nintendo GameCube - Games,,,
FILE,Nintendo GameCube - Games (TOSEC-v2022-12-27_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Nintendo/GameCube/Games/Nintendo GameCube - Games/Nintendo GameCube - Games (TOSEC-v2022-12-27_CM).dat,173963201,167671
DIRECTORY,3DO,,,
DIRECTORY,3DO Interactive Multiplayer,,,
DIRECTORY,Bonus Discs,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Bonus Discs,,,
FILE,3DO 3DO Interactive Multiplayer - Bonus Discs (TOSEC-v2012-07-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Bonus Discs/3DO 3DO Interactive Multiplayer - Bonus Discs/3DO 3DO Interactive Multiplayer - Bonus Discs (TOSEC-v2012-07-05_CM).dat,1554372064,32059
DIRECTORY,Homebrew,,,
DIRECTORY,Demos,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Homebrew - Demos,,,
FILE,3DO 3DO Interactive Multiplayer - Homebrew - Demos (TOSEC-v2020-07-14_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Homebrew/Demos/3DO 3DO Interactive Multiplayer - Homebrew - Demos/3DO 3DO Interactive Multiplayer - Homebrew - Demos (TOSEC-v2020-07-14_CM).dat,255737345,1038
DIRECTORY,Applications,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Homebrew - Applications,,,
FILE,3DO 3DO Interactive Multiplayer - Homebrew - Applications (TOSEC-v2017-09-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Homebrew/Applications/3DO 3DO Interactive Multiplayer - Homebrew - Applications/3DO 3DO Interactive Multiplayer - Homebrew - Applications (TOSEC-v2017-09-15_CM).dat,748248798,2195
DIRECTORY,Games,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Homebrew - Games,,,
FILE,3DO 3DO Interactive Multiplayer - Homebrew - Games (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Homebrew/Games/3DO 3DO Interactive Multiplayer - Homebrew - Games/3DO 3DO Interactive Multiplayer - Homebrew - Games (TOSEC-v2022-06-08_CM).dat,1963554636,3303
DIRECTORY,Compilations,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Homebrew - Compilations,,,
FILE,3DO 3DO Interactive Multiplayer - Homebrew - Compilations (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Homebrew/Compilations/3DO 3DO Interactive Multiplayer - Homebrew - Compilations/3DO 3DO Interactive Multiplayer - Homebrew - Compilations (TOSEC-v2022-06-08_CM).dat,3824987846,5909
DIRECTORY,Firmware,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Firmware,,,
FILE,3DO 3DO Interactive Multiplayer - Firmware (TOSEC-v2017-07-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Firmware/3DO 3DO Interactive Multiplayer - Firmware/3DO 3DO Interactive Multiplayer - Firmware (TOSEC-v2017-07-07_CM).dat,4156033744,4780
DIRECTORY,Educational,,,
DIRECTORY,[IMG],,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Educational - [IMG],,,
FILE,3DO 3DO Interactive Multiplayer - Educational - [IMG] (TOSEC-v2017-09-29_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Educational/[IMG]/3DO 3DO Interactive Multiplayer - Educational - [IMG]/3DO 3DO Interactive Multiplayer - Educational - [IMG] (TOSEC-v2017-09-29_CM).dat,3476701550,17674
DIRECTORY,[ISO],,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Educational - [ISO],,,
FILE,3DO 3DO Interactive Multiplayer - Educational - [ISO] (TOSEC-v2020-11-18_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Educational/[ISO]/3DO 3DO Interactive Multiplayer - Educational - [ISO]/3DO 3DO Interactive Multiplayer - Educational - [ISO] (TOSEC-v2020-11-18_CM).dat,3744029459,23723
DIRECTORY,Samplers,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Samplers,,,
FILE,3DO 3DO Interactive Multiplayer - Samplers (TOSEC-v2023-01-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Samplers/3DO 3DO Interactive Multiplayer - Samplers/3DO 3DO Interactive Multiplayer - Samplers (TOSEC-v2023-01-08_CM).dat,1670983388,23259
DIRECTORY,Applications,,,
DIRECTORY,[IMG],,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Applications - [IMG],,,
FILE,3DO 3DO Interactive Multiplayer - Applications - [IMG] (TOSEC-v2017-09-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Applications/[IMG]/3DO 3DO Interactive Multiplayer - Applications - [IMG]/3DO 3DO Interactive Multiplayer - Applications - [IMG] (TOSEC-v2017-09-15_CM).dat,258289998,6218
DIRECTORY,[ISO],,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Applications - [ISO],,,
FILE,3DO 3DO Interactive Multiplayer - Applications - [ISO] (TOSEC-v2012-07-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Applications/[ISO]/3DO 3DO Interactive Multiplayer - Applications - [ISO]/3DO 3DO Interactive Multiplayer - Applications - [ISO] (TOSEC-v2012-07-05_CM).dat,1747260406,4335
DIRECTORY,Coverdiscs,,,
DIRECTORY,[IMG],,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Coverdiscs - [IMG],,,
FILE,3DO 3DO Interactive Multiplayer - Coverdiscs - [IMG] (TOSEC-v2017-09-17_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Coverdiscs/[IMG]/3DO 3DO Interactive Multiplayer - Coverdiscs - [IMG]/3DO 3DO Interactive Multiplayer - Coverdiscs - [IMG] (TOSEC-v2017-09-17_CM).dat,367047164,10432
DIRECTORY,[ISO],,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Coverdiscs - [ISO],,,
FILE,3DO 3DO Interactive Multiplayer - Coverdiscs - [ISO] (TOSEC-v2012-07-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Coverdiscs/[ISO]/3DO 3DO Interactive Multiplayer - Coverdiscs - [ISO]/3DO 3DO Interactive Multiplayer - Coverdiscs - [ISO] (TOSEC-v2012-07-05_CM).dat,1545121718,14605
DIRECTORY,Games,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Games,,,
FILE,3DO 3DO Interactive Multiplayer - Games (TOSEC-v2020-11-20_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Games/3DO 3DO Interactive Multiplayer - Games/3DO 3DO Interactive Multiplayer - Games (TOSEC-v2020-11-20_CM).dat,2138800270,252231
DIRECTORY,Multimedia,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Multimedia,,,
FILE,3DO 3DO Interactive Multiplayer - Multimedia (TOSEC-v2012-07-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/3DO/3DO Interactive Multiplayer/Multimedia/3DO 3DO Interactive Multiplayer - Multimedia/3DO 3DO Interactive Multiplayer - Multimedia (TOSEC-v2012-07-05_CM).dat,2017994733,28961
DIRECTORY,Commodore,,,
DIRECTORY,C64,,,
DIRECTORY,CD,,,
DIRECTORY,Compilations,,,
DIRECTORY,[ISO],,,
DIRECTORY,Commodore C64 - CD - Compilations - [ISO],,,
FILE,Commodore C64 - CD - Compilations - [ISO] (TOSEC-v2018-07-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/C64/CD/Compilations/[ISO]/Commodore C64 - CD - Compilations - [ISO]/Commodore C64 - CD - Compilations - [ISO] (TOSEC-v2018-07-02_CM).dat,2562222250,10304
DIRECTORY,Amiga CDTV,,,
DIRECTORY,Homebrew,,,
DIRECTORY,Games,,,
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CDTV - Homebrew - Games - [ISO],,,
FILE,Commodore Amiga CDTV - Homebrew - Games - [ISO] (TOSEC-v2018-03-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Homebrew/Games/[ISO]/Commodore Amiga CDTV - Homebrew - Games - [ISO]/Commodore Amiga CDTV - Homebrew - Games - [ISO] (TOSEC-v2018-03-25_CM).dat,1006021436,4404
DIRECTORY,[BIN],,,
DIRECTORY,Commodore Amiga CDTV - Homebrew - Games - [BIN],,,
FILE,Commodore Amiga CDTV - Homebrew - Games - [BIN] (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Homebrew/Games/[BIN]/Commodore Amiga CDTV - Homebrew - Games - [BIN]/Commodore Amiga CDTV - Homebrew - Games - [BIN] (TOSEC-v2012-07-22_CM).dat,1270364765,1702
DIRECTORY,Compilations,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CDTV - Homebrew - Compilations - [IMG],,,
FILE,Commodore Amiga CDTV - Homebrew - Compilations - [IMG] (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Homebrew/Compilations/[IMG]/Commodore Amiga CDTV - Homebrew - Compilations - [IMG]/Commodore Amiga CDTV - Homebrew - Compilations - [IMG] (TOSEC-v2012-07-22_CM).dat,3736870389,1267
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CDTV - Homebrew - Compilations - [ISO],,,
FILE,Commodore Amiga CDTV - Homebrew - Compilations - [ISO] (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Homebrew/Compilations/[ISO]/Commodore Amiga CDTV - Homebrew - Compilations - [ISO]/Commodore Amiga CDTV - Homebrew - Compilations - [ISO] (TOSEC-v2012-07-22_CM).dat,2249707317,911
DIRECTORY,Educational,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CDTV - Educational - [IMG],,,
FILE,Commodore Amiga CDTV - Educational - [IMG] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Educational/[IMG]/Commodore Amiga CDTV - Educational - [IMG]/Commodore Amiga CDTV - Educational - [IMG] (TOSEC-v2018-03-24_CM).dat,2017310867,1459
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CDTV - Educational - [ISO],,,
FILE,Commodore Amiga CDTV - Educational - [ISO] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Educational/[ISO]/Commodore Amiga CDTV - Educational - [ISO]/Commodore Amiga CDTV - Educational - [ISO] (TOSEC-v2018-03-24_CM).dat,2757255346,41358
DIRECTORY,Samplers,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CDTV - Samplers - [IMG],,,
FILE,Commodore Amiga CDTV - Samplers - [IMG] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Samplers/[IMG]/Commodore Amiga CDTV - Samplers - [IMG]/Commodore Amiga CDTV - Samplers - [IMG] (TOSEC-v2018-03-24_CM).dat,3503255283,1441
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CDTV - Samplers - [ISO],,,
FILE,Commodore Amiga CDTV - Samplers - [ISO] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Samplers/[ISO]/Commodore Amiga CDTV - Samplers - [ISO]/Commodore Amiga CDTV - Samplers - [ISO] (TOSEC-v2018-03-24_CM).dat,3949632018,10215
DIRECTORY,Applications,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CDTV - Applications - [IMG],,,
FILE,Commodore Amiga CDTV - Applications - [IMG] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Applications/[IMG]/Commodore Amiga CDTV - Applications - [IMG]/Commodore Amiga CDTV - Applications - [IMG] (TOSEC-v2018-03-24_CM).dat,276279804,1621
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CDTV - Applications - [ISO],,,
