Type,Name,URL,CRC,Size
DIRECTORY,[PRG],,,
DIRECTORY,Matsushita JR-100 - Games - [PRG],,,
FILE,Matsushita JR-100 - Games - [PRG] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Matsushita/JR-100/Games/[PRG]/Matsushita JR-100 - Games - [PRG]/Matsushita JR-100 - Games - [PRG] (TOSEC-v2022-06-08_CM).dat,2938853582,1366
DIRECTORY,Elektronska Industrija Nis,,,
DIRECTORY,PECOM 32 & 64,,,
DIRECTORY,Various,,,
DIRECTORY,Elektronska Industrija Nis PECOM 32 & 64 - Various,,,
FILE,Elektronska Industrija Nis PECOM 32 & 64 - Various (TOSEC-v2014-01-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Elektronska Industrija Nis/PECOM 32 & 64/Various/Elektronska Industrija Nis PECOM 32 & 64 - Various/Elektronska Industrija Nis PECOM 32 & 64 - Various (TOSEC-v2014-01-23_CM).dat,1126266323,1490
DIRECTORY,Games,,,
DIRECTORY,[WAV],,,
DIRECTORY,Elektronska Industrija Nis PECOM 32 & 64 - Games - [WAV],,,
FILE,Elektronska Industrija Nis PECOM 32 & 64 - Games - [WAV] (TOSEC-v2021-07-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Elektronska Industrija Nis/PECOM 32 & 64/Games/[WAV]/Elektronska Industrija Nis PECOM 32 & 64 - Games - [WAV]/Elektronska Industrija Nis PECOM 32 & 64 - Games - [WAV] (TOSEC-v2021-07-25_CM).dat,3714958346,2674
DIRECTORY,[HEX],,,
DIRECTORY,Elektronska Industrija Nis PECOM 32 & 64 - Games - [HEX],,,
FILE,Elektronska Industrija Nis PECOM 32 & 64 - Games - [HEX] (TOSEC-v2021-07-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Elektronska Industrija Nis/PECOM 32 & 64/Games/[HEX]/Elektronska Industrija Nis PECOM 32 & 64 - Games - [HEX]/Elektronska Industrija Nis PECOM 32 & 64 - Games - [HEX] (TOSEC-v2021-07-25_CM).dat,1939741627,4570
DIRECTORY,Hanimex,,,
DIRECTORY,Pencil II,,,
DIRECTORY,Games,,,
DIRECTORY,[ROM],,,
DIRECTORY,Hanimex Pencil II - Games - [ROM],,,
FILE,Hanimex Pencil II - Games - [ROM] (TOSEC-v2021-07-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Hanimex/Pencil II/Games/[ROM]/Hanimex Pencil II - Games - [ROM]/Hanimex Pencil II - Games - [ROM] (TOSEC-v2021-07-25_CM).dat,563494668,853
DIRECTORY,[WAV],,,
DIRECTORY,Hanimex Pencil II - Games - [WAV],,,
FILE,Hanimex Pencil II - Games - [WAV] (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Hanimex/Pencil II/Games/[WAV]/Hanimex Pencil II - Games - [WAV]/Hanimex Pencil II - Games - [WAV] (TOSEC-v2022-12-21_CM).dat,2502872846,943
DIRECTORY,NorthStar,,,
DIRECTORY,Horizon,,,
DIRECTORY,Collections,,,
DIRECTORY,NSSE,,,
DIRECTORY,NorthStar Horizon - Collections - NSSE,,,
FILE,NorthStar Horizon - Collections - NSSE (TOSEC-v2017-04-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NorthStar/Horizon/Collections/NSSE/NorthStar Horizon - Collections - NSSE/NorthStar Horizon - Collections - NSSE (TOSEC-v2017-04-05_CM).dat,193711342,4281
DIRECTORY,NSUG,,,
DIRECTORY,NorthStar Horizon - Collections - NSUG,,,
FILE,NorthStar Horizon - Collections - NSUG (TOSEC-v2017-04-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NorthStar/Horizon/Collections/NSUG/NorthStar Horizon - Collections - NSUG/NorthStar Horizon - Collections - NSUG (TOSEC-v2017-04-05_CM).dat,2388946521,3483
DIRECTORY,System,,,
DIRECTORY,NorthStar Horizon - System,,,
FILE,NorthStar Horizon - System (TOSEC-v2017-04-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NorthStar/Horizon/System/NorthStar Horizon - System/NorthStar Horizon - System (TOSEC-v2017-04-05_CM).dat,656814222,8079
DIRECTORY,Various,,,
DIRECTORY,NorthStar Horizon - Various,,,
FILE,NorthStar Horizon - Various (TOSEC-v2017-04-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NorthStar/Horizon/Various/NorthStar Horizon - Various/NorthStar Horizon - Various (TOSEC-v2017-04-05_CM).dat,3919785514,2830
DIRECTORY,Utilities,,,
DIRECTORY,NorthStar Horizon - Utilities,,,
FILE,NorthStar Horizon - Utilities (TOSEC-v2017-04-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NorthStar/Horizon/Utilities/NorthStar Horizon - Utilities/NorthStar Horizon - Utilities (TOSEC-v2017-04-05_CM).dat,2836468386,10272
DIRECTORY,Compilations,,,
DIRECTORY,Games,,,
DIRECTORY,NorthStar Horizon - Compilations - Games,,,
FILE,NorthStar Horizon - Compilations - Games (TOSEC-v2017-04-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NorthStar/Horizon/Compilations/Games/NorthStar Horizon - Compilations - Games/NorthStar Horizon - Compilations - Games (TOSEC-v2017-04-05_CM).dat,230883847,1092
DIRECTORY,Advantage,,,
DIRECTORY,Collections,,,
DIRECTORY,North Star Computer Society,,,
DIRECTORY,NorthStar Advantage - Collections - North Star Computer Society,,,
FILE,NorthStar Advantage - Collections - North Star Computer Society (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NorthStar/Advantage/Collections/North Star Computer Society/NorthStar Advantage - Collections - North Star Computer Society/NorthStar Advantage - Collections - North Star Computer Society (TOSEC-v2018-03-08_CM).dat,3869087554,2187
DIRECTORY,Operating Systems,,,
DIRECTORY,NorthStar Advantage - Operating Systems,,,
FILE,NorthStar Advantage - Operating Systems (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NorthStar/Advantage/Operating Systems/NorthStar Advantage - Operating Systems/NorthStar Advantage - Operating Systems (TOSEC-v2018-03-08_CM).dat,4190084028,2253
DIRECTORY,Applications,,,
DIRECTORY,NorthStar Advantage - Applications,,,
FILE,NorthStar Advantage - Applications (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NorthStar/Advantage/Applications/NorthStar Advantage - Applications/NorthStar Advantage - Applications (TOSEC-v2018-03-08_CM).dat,4286637788,2138
DIRECTORY,PTC,,,
DIRECTORY,Sol Terminal Computer SOL-20,,,
DIRECTORY,Various,,,
DIRECTORY,[ENT],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [ENT],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [ENT] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[ENT]/PTC Sol Terminal Computer SOL-20 - Various - [ENT]/PTC Sol Terminal Computer SOL-20 - Various - [ENT] (TOSEC-v2011-08-31_CM).dat,152351780,55666
DIRECTORY,[PL],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [PL],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [PL] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[PL]/PTC Sol Terminal Computer SOL-20 - Various - [PL]/PTC Sol Terminal Computer SOL-20 - Various - [PL] (TOSEC-v2011-08-31_CM).dat,2243912423,1608
DIRECTORY,[BAS],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [BAS],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [BAS] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[BAS]/PTC Sol Terminal Computer SOL-20 - Various - [BAS]/PTC Sol Terminal Computer SOL-20 - Various - [BAS] (TOSEC-v2011-08-31_CM).dat,3304771441,11572
DIRECTORY,[BS5],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [BS5],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [BS5] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[BS5]/PTC Sol Terminal Computer SOL-20 - Various - [BS5]/PTC Sol Terminal Computer SOL-20 - Various - [BS5] (TOSEC-v2011-08-31_CM).dat,698676602,7878
DIRECTORY,[ECB],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [ECB],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [ECB] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[ECB]/PTC Sol Terminal Computer SOL-20 - Various - [ECB]/PTC Sol Terminal Computer SOL-20 - Various - [ECB] (TOSEC-v2011-08-31_CM).dat,292173115,53970
DIRECTORY,[OPN],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [OPN],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [OPN] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[OPN]/PTC Sol Terminal Computer SOL-20 - Various - [OPN]/PTC Sol Terminal Computer SOL-20 - Various - [OPN] (TOSEC-v2011-08-31_CM).dat,1285204246,842
DIRECTORY,[SVT],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [SVT],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [SVT] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[SVT]/PTC Sol Terminal Computer SOL-20 - Various - [SVT]/PTC Sol Terminal Computer SOL-20 - Various - [SVT] (TOSEC-v2011-08-31_CM).dat,1656042914,4237
DIRECTORY,[LIB],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [LIB],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [LIB] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[LIB]/PTC Sol Terminal Computer SOL-20 - Various - [LIB]/PTC Sol Terminal Computer SOL-20 - Various - [LIB] (TOSEC-v2011-08-31_CM).dat,2580647470,10161
DIRECTORY,[HEX],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [HEX],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [HEX] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[HEX]/PTC Sol Terminal Computer SOL-20 - Various - [HEX]/PTC Sol Terminal Computer SOL-20 - Various - [HEX] (TOSEC-v2011-08-31_CM).dat,890574952,1079
DIRECTORY,[COM],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [COM],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [COM] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[COM]/PTC Sol Terminal Computer SOL-20 - Various - [COM]/PTC Sol Terminal Computer SOL-20 - Various - [COM] (TOSEC-v2011-08-31_CM).dat,323962368,5732
DIRECTORY,[SOL],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [SOL],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [SOL] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[SOL]/PTC Sol Terminal Computer SOL-20 - Various - [SOL]/PTC Sol Terminal Computer SOL-20 - Various - [SOL] (TOSEC-v2011-08-31_CM).dat,3542045002,4633
DIRECTORY,[ASM],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [ASM],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [ASM] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[ASM]/PTC Sol Terminal Computer SOL-20 - Various - [ASM]/PTC Sol Terminal Computer SOL-20 - Various - [ASM] (TOSEC-v2011-08-31_CM).dat,992726841,22916
DIRECTORY,[ASC],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [ASC],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [ASC] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[ASC]/PTC Sol Terminal Computer SOL-20 - Various - [ASC]/PTC Sol Terminal Computer SOL-20 - Various - [ASC] (TOSEC-v2011-08-31_CM).dat,2122727843,7734
DIRECTORY,[SMU],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [SMU],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [SMU] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[SMU]/PTC Sol Terminal Computer SOL-20 - Various - [SMU]/PTC Sol Terminal Computer SOL-20 - Various - [SMU] (TOSEC-v2011-08-31_CM).dat,3111070615,846
DIRECTORY,[PRN],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [PRN],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [PRN] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[PRN]/PTC Sol Terminal Computer SOL-20 - Various - [PRN]/PTC Sol Terminal Computer SOL-20 - Various - [PRN] (TOSEC-v2011-08-31_CM).dat,2009526323,864
DIRECTORY,[ORIG],,,
DIRECTORY,PTC Sol Terminal Computer SOL-20 - Various - [ORIG],,,
FILE,PTC Sol Terminal Computer SOL-20 - Various - [ORIG] (TOSEC-v2011-08-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/PTC/Sol Terminal Computer SOL-20/Various/[ORIG]/PTC Sol Terminal Computer SOL-20 - Various - [ORIG]/PTC Sol Terminal Computer SOL-20 - Various - [ORIG] (TOSEC-v2011-08-31_CM).dat,2689227702,1331
DIRECTORY,Benesse,,,
DIRECTORY,Pocket Challenge V2,,,
DIRECTORY,Educational,,,
DIRECTORY,Benesse Pocket Challenge V2 - Educational,,,
FILE,Benesse Pocket Challenge V2 - Educational (TOSEC-v2021-12-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Benesse/Pocket Challenge V2/Educational/Benesse Pocket Challenge V2 - Educational/Benesse Pocket Challenge V2 - Educational (TOSEC-v2021-12-11_CM).dat,2754148351,21083
DIRECTORY,Pocket Challenge W,,,
DIRECTORY,Educational,,,
DIRECTORY,Benesse Pocket Challenge W - Educational,,,
FILE,Benesse Pocket Challenge W - Educational (TOSEC-v2021-12-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Benesse/Pocket Challenge W/Educational/Benesse Pocket Challenge W - Educational/Benesse Pocket Challenge W - Educational (TOSEC-v2021-12-11_CM).dat,2733913526,21154
DIRECTORY,Sanyo,,,
DIRECTORY,PHC-25,,,
DIRECTORY,Games,,,
DIRECTORY,Sanyo PHC-25 - Games,,,
FILE,Sanyo PHC-25 - Games (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/PHC-25/Games/Sanyo PHC-25 - Games/Sanyo PHC-25 - Games (TOSEC-v2022-12-21_CM).dat,3947240302,1724
DIRECTORY,MBC-550 & 555,,,
DIRECTORY,Operating Systems,,,
DIRECTORY,[DSK],,,
DIRECTORY,Sanyo MBC-550 & 555 - Operating Systems - [DSK],,,
FILE,Sanyo MBC-550 & 555 - Operating Systems - [DSK] (TOSEC-v2018-11-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/MBC-550 & 555/Operating Systems/[DSK]/Sanyo MBC-550 & 555 - Operating Systems - [DSK]/Sanyo MBC-550 & 555 - Operating Systems - [DSK] (TOSEC-v2018-11-15_CM).dat,3587670707,1546
DIRECTORY,[IMA],,,
DIRECTORY,Sanyo MBC-550 & 555 - Operating Systems - [IMA],,,
FILE,Sanyo MBC-550 & 555 - Operating Systems - [IMA] (TOSEC-v2018-11-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/MBC-550 & 555/Operating Systems/[IMA]/Sanyo MBC-550 & 555 - Operating Systems - [IMA]/Sanyo MBC-550 & 555 - Operating Systems - [IMA] (TOSEC-v2018-11-15_CM).dat,1417025939,884
DIRECTORY,Demos,,,
DIRECTORY,Sanyo MBC-550 & 555 - Demos,,,
FILE,Sanyo MBC-550 & 555 - Demos (TOSEC-v2018-11-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/MBC-550 & 555/Demos/Sanyo MBC-550 & 555 - Demos/Sanyo MBC-550 & 555 - Demos (TOSEC-v2018-11-15_CM).dat,2438626426,859
DIRECTORY,Applications,,,
DIRECTORY,[IMG],,,
DIRECTORY,Sanyo MBC-550 & 555 - Applications - [IMG],,,
FILE,Sanyo MBC-550 & 555 - Applications - [IMG] (TOSEC-v2018-11-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/MBC-550 & 555/Applications/[IMG]/Sanyo MBC-550 & 555 - Applications - [IMG]/Sanyo MBC-550 & 555 - Applications - [IMG] (TOSEC-v2018-11-15_CM).dat,1387048821,826
DIRECTORY,[DSK],,,
DIRECTORY,Sanyo MBC-550 & 555 - Applications - [DSK],,,
FILE,Sanyo MBC-550 & 555 - Applications - [DSK] (TOSEC-v2018-11-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/MBC-550 & 555/Applications/[DSK]/Sanyo MBC-550 & 555 - Applications - [DSK]/Sanyo MBC-550 & 555 - Applications - [DSK] (TOSEC-v2018-11-15_CM).dat,408435080,2234
DIRECTORY,[IMA],,,
DIRECTORY,Sanyo MBC-550 & 555 - Applications - [IMA],,,
FILE,Sanyo MBC-550 & 555 - Applications - [IMA] (TOSEC-v2018-11-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/MBC-550 & 555/Applications/[IMA]/Sanyo MBC-550 & 555 - Applications - [IMA]/Sanyo MBC-550 & 555 - Applications - [IMA] (TOSEC-v2018-11-15_CM).dat,3309776884,1988
DIRECTORY,Games,,,
DIRECTORY,[IMG],,,
DIRECTORY,Sanyo MBC-550 & 555 - Games - [IMG],,,
FILE,Sanyo MBC-550 & 555 - Games - [IMG] (TOSEC-v2018-11-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/MBC-550 & 555/Games/[IMG]/Sanyo MBC-550 & 555 - Games - [IMG]/Sanyo MBC-550 & 555 - Games - [IMG] (TOSEC-v2018-11-15_CM).dat,2922960582,851
DIRECTORY,[TD0],,,
DIRECTORY,Sanyo MBC-550 & 555 - Games - [TD0],,,
FILE,Sanyo MBC-550 & 555 - Games - [TD0] (TOSEC-v2018-11-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/MBC-550 & 555/Games/[TD0]/Sanyo MBC-550 & 555 - Games - [TD0]/Sanyo MBC-550 & 555 - Games - [TD0] (TOSEC-v2018-11-15_CM).dat,1710210791,1966
DIRECTORY,Coverdisks,,,
DIRECTORY,Sanyo MBC-550 & 555 - Coverdisks,,,
FILE,Sanyo MBC-550 & 555 - Coverdisks (TOSEC-v2018-11-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/MBC-550 & 555/Coverdisks/Sanyo MBC-550 & 555 - Coverdisks/Sanyo MBC-550 & 555 - Coverdisks (TOSEC-v2018-11-15_CM).dat,2355964333,839
DIRECTORY,Compilations,,,
DIRECTORY,Games,,,
DIRECTORY,[DSK],,,
DIRECTORY,Sanyo MBC-550 & 555 - Compilations - Games - [DSK],,,
FILE,Sanyo MBC-550 & 555 - Compilations - Games - [DSK] (TOSEC-v2018-11-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/MBC-550 & 555/Compilations/Games/[DSK]/Sanyo MBC-550 & 555 - Compilations - Games - [DSK]/Sanyo MBC-550 & 555 - Compilations - Games - [DSK] (TOSEC-v2018-11-15_CM).dat,266777535,935
DIRECTORY,[IMA],,,
DIRECTORY,Sanyo MBC-550 & 555 - Compilations - Games - [IMA],,,
FILE,Sanyo MBC-550 & 555 - Compilations - Games - [IMA] (TOSEC-v2018-11-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Sanyo/MBC-550 & 555/Compilations/Games/[IMA]/Sanyo MBC-550 & 555 - Compilations - Games - [IMA]/Sanyo MBC-550 & 555 - Compilations - Games - [IMA] (TOSEC-v2018-11-15_CM).dat,1567964826,833
DIRECTORY,Retroleum,,,
DIRECTORY,V6Z80P+,,,
DIRECTORY,Games,,,
DIRECTORY,Retroleum V6Z80P+ - Games,,,
FILE,Retroleum V6Z80P+ - Games (TOSEC-v2021-07-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Retroleum/V6Z80P+/Games/Retroleum V6Z80P+ - Games/Retroleum V6Z80P+ - Games (TOSEC-v2021-07-25_CM).dat,1617710075,1479
DIRECTORY,OpenPandora,,,
DIRECTORY,Pandora,,,
DIRECTORY,Educational,,,
DIRECTORY,OpenPandora Pandora - Educational,,,
FILE,OpenPandora Pandora - Educational (TOSEC-v2012-04-13_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/OpenPandora/Pandora/Educational/OpenPandora Pandora - Educational/OpenPandora Pandora - Educational (TOSEC-v2012-04-13_CM).dat,1407254937,1358
DIRECTORY,Demos,,,
DIRECTORY,OpenPandora Pandora - Demos,,,
FILE,OpenPandora Pandora - Demos (TOSEC-v2012-04-13_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/OpenPandora/Pandora/Demos/OpenPandora Pandora - Demos/OpenPandora Pandora - Demos (TOSEC-v2012-04-13_CM).dat,2219626793,1259
DIRECTORY,Applications,,,
DIRECTORY,OpenPandora Pandora - Applications,,,
FILE,OpenPandora Pandora - Applications (TOSEC-v2012-04-14_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/OpenPandora/Pandora/Applications/OpenPandora Pandora - Applications/OpenPandora Pandora - Applications (TOSEC-v2012-04-14_CM).dat,2277389196,62710
DIRECTORY,Games,,,
DIRECTORY,OpenPandora Pandora - Games,,,
FILE,OpenPandora Pandora - Games (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/OpenPandora/Pandora/Games/OpenPandora Pandora - Games/OpenPandora Pandora - Games (TOSEC-v2022-06-08_CM).dat,3617509356,43055
DIRECTORY,NEC,,,
DIRECTORY,PC-8201,,,
DIRECTORY,Firmware,,,
DIRECTORY,NEC PC-8201 - Firmware,,,
FILE,NEC PC-8201 - Firmware (TOSEC-v2014-04-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NEC/PC-8201/Firmware/NEC PC-8201 - Firmware/NEC PC-8201 - Firmware (TOSEC-v2014-04-23_CM).dat,2219666795,831
DIRECTORY,SuperGrafx,,,
DIRECTORY,Games,,,
DIRECTORY,NEC SuperGrafx - Games,,,
FILE,NEC SuperGrafx - Games (TOSEC-v2021-12-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NEC/SuperGrafx/Games/NEC SuperGrafx - Games/NEC SuperGrafx - Games (TOSEC-v2021-12-11_CM).dat,2183896311,7513
DIRECTORY,PC-88VA,,,
DIRECTORY,Firmware,,,
DIRECTORY,NEC PC-88VA - Firmware,,,
FILE,NEC PC-88VA - Firmware (TOSEC-v2014-04-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NEC/PC-88VA/Firmware/NEC PC-88VA - Firmware/NEC PC-88VA - Firmware (TOSEC-v2014-04-23_CM).dat,1956202712,1744
DIRECTORY,Games,,,
DIRECTORY,[D88],,,
DIRECTORY,NEC PC-88VA - Games - [D88],,,
FILE,NEC PC-88VA - Games - [D88] (TOSEC-v2014-04-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NEC/PC-88VA/Games/[D88]/NEC PC-88VA - Games - [D88]/NEC PC-88VA - Games - [D88] (TOSEC-v2014-04-23_CM).dat,4224684894,7248
DIRECTORY,[RAW],,,
DIRECTORY,NEC PC-88VA - Games - [RAW],,,
FILE,NEC PC-88VA - Games - [RAW] (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NEC/PC-88VA/Games/[RAW]/NEC PC-88VA - Games - [RAW]/NEC PC-88VA - Games - [RAW] (TOSEC-v2022-12-21_CM).dat,2131225640,142475
DIRECTORY,Advanced Personal Computer,,,
DIRECTORY,Docs,,,
DIRECTORY,NEC Advanced Personal Computer - Docs,,,
FILE,NEC Advanced Personal Computer - Docs (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/NEC/Advanced Personal Computer/Docs/NEC Advanced Personal Computer - Docs/NEC Advanced Personal Computer - Docs (TOSEC-v2018-03-08_CM).dat,3607166532,844
